MODIND,ManagedElementType,SubNetwork,ManagedElement,NE_Name,ldn,moId,userLabel,mbsSwitch,masterOperatorId,cityLabel,cellLocalId,nrCarrierGroupId,duMeMoId,nrPhysicalCellDUId,operatorPriority,plmnIdList,pciReuseLayers,pciReuseDistance,pciSectionID,sonModifyPciSwitch,longitude,latitude,azimuth,altitude,testState,reserved61,reserved62,reserved63,reserved64,reserved65,reserved66,reserved67,reserved68,reserved69,reserved70,reserved71,reserved72,reserved73,reserved74,reserved75,reserved76,reserved77,reserved78,reserved79,reserved80,reserved98,reserved99,reserved100
,ITBBU,321365,13582980,SQ5GZTB泗阳_泗阳来安模块局BBU3,GNBCUCPFunction=460-11_13582980，NRCellCU=5,5,SQ5GZTB泗阳_泗阳全面创业园_AA_5,关闭[0],46011-13582980-5,SQ,5,5,13582980,5,0,460-11,4,3000,0,打开[1],118.74874,33.68397,120,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13583078,SQ5GZTB泗阳_泗阳来安模块局BBU4,GNBCUCPFunction=460-11_13583078，NRCellCU=5,5,SQ5GZTB泗阳_泗阳德铭铝业_AA_5,关闭[0],46011-13583078-5,SQ,5,2,13583078,5,0,460-11,4,3000,0,打开[1],118.76894,33.71979,120,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582752,SQ5GZTB泗阳_泗阳玫苑小区BBU3,GNBCUCPFunction=460-11_13582752，NRCellCU=3,3,SQ5GZTB泗阳_泗阳玫苑小区_AA_3,关闭[0],46011-13582752-3,SQ,3,4,13582752,3,0,460-11,4,3000,0,打开[1],118.69476,33.72181,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582980,SQ5GZTB泗阳_泗阳来安模块局BBU3,GNBCUCPFunction=460-01_13582980，NRCellCU=6,6,SQ5GZTB泗阳_泗阳全面创业园_AA_6,关闭[0],46011-13582980-6,SQ,6,6,13582980,6,0,460-01,4,3000,0,打开[1],118.74874,33.68397,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582980,SQ5GZTB泗阳_泗阳来安模块局BBU3,GNBCUCPFunction=460-01_13582980，NRCellCU=5,5,SQ5GZTB泗阳_泗阳全面创业园_AA_5,关闭[0],46011-13582980-5,SQ,5,5,13582980,5,0,460-01,4,3000,0,打开[1],118.74874,33.68397,120,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582752,SQ5GZTB泗阳_泗阳玫苑小区BBU3,GNBCUCPFunction=460-11_13582752，NRCellCU=1,1,SQ5GZTB泗阳_泗阳玫苑小区_AA_1,关闭[0],46011-13582752-1,SQ,1,6,13582752,1,0,460-11,4,3000,0,打开[1],118.69476,33.72181,0,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582796,SQ5GZTB泗阳_泗阳国际商业城BBU2,GNBCUCPFunction=460-11_13582796，NRCellCU=8,8,SQ5GZTB泗阳_泗阳德铭铝业南_AA_8,关闭[0],46011-13582796-8,SQ,8,4,13582796,8,0,460-11,4,3000,0,打开[1],118.76414,33.71503,120,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582796,SQ5GZTB泗阳_泗阳国际商业城BBU2,GNBCUCPFunction=460-01_13582796，NRCellCU=7,7,SQ5GZTB泗阳_泗阳德铭铝业南_AA_7,关闭[0],46011-13582796-7,SQ,7,5,13582796,7,0,460-01,4,3000,0,打开[1],118.76414,33.71503,0,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13584304,SQ5GZTB泗阳_泗阳里仁模块局BBU2,GNBCUCPFunction=460-11_13584304，NRCellCU=1025,1025,SQ5GZTB泗阳_泗阳里仁居委会_AA_1025,关闭[0],46011-13584304-1025,SQ,1025,2,13584304,2,0,460-11,4,3000,0,打开[1],118.77631,33.911914,120,41,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582458,SQ5GZTB泗阳_泗阳县局三楼模块局BBU3,GNBCUCPFunction=460-11_13582458，NRCellCU=6,6,SQ5GZTB泗阳_泗阳金地广场_AA_6,关闭[0],46011-13582458-6,SQ,6,6,13582458,6,0,460-11,4,3000,0,打开[1],118.6737,33.71536,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582980,SQ5GZTB泗阳_泗阳来安模块局BBU3,GNBCUCPFunction=460-01_13582980，NRCellCU=4,4,SQ5GZTB泗阳_泗阳全面创业园_AA_4,关闭[0],46011-13582980-4,SQ,4,4,13582980,4,0,460-01,4,3000,0,打开[1],118.74874,33.68397,0,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321366,13582356,SQ5GZTB宿豫_宿迁电大信息楼2楼BBU4,GNBCUCPFunction=460-11_13582356，NRCellCU=2,2,SQ5GZTB宿豫_宿迁卫校搬迁_AA_2,关闭[0],46011-13582356-2,SQ,2,2,13582356,2,0,460-11,4,3000,0,打开[1],118.28851,34.01912,140,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321366,13582356,SQ5GZTB宿豫_宿迁电大信息楼2楼BBU4,GNBCUCPFunction=460-11_13582356，NRCellCU=3,3,SQ5GZTB宿豫_宿迁卫校搬迁_AA_3,关闭[0],46011-13582356-3,SQ,3,3,13582356,3,0,460-11,4,3000,0,打开[1],118.28851,34.01912,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321366,13582490,SQ5GZTB宿豫_宿迁电信长线分局BBU1,GNBCUCPFunction=460-11_13582490，NRCellCU=5,5,SQ5GZTB宿豫_宿迁星河绿洲_AA_5,关闭[0],46011-13582490-5,SQ,5,5,13582490,5,0,460-11,4,3000,0,打开[1],118.3207,33.94978,80,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13583011,SQ5GZTB泗阳_泗阳东方名苑模块局BBU9,GNBCUCPFunction=460-01_13583011，NRCellCU=1,1,SQ5GZTB泗阳_泗阳中福上河园12号楼_AA_1,关闭[0],46011-13583011-1,SQ,1,2,13583011,1,0,460-01,4,3000,0,打开[1],118.70892,33.71658,160,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13583011,SQ5GZTB泗阳_泗阳东方名苑模块局BBU9,GNBCUCPFunction=460-11_13583011，NRCellCU=2,2,SQ5GZTB泗阳_泗阳中福上河园12号楼_AA_2,关闭[0],46011-13583011-2,SQ,2,3,13583011,2,0,460-11,4,3000,0,打开[1],118.70892,33.71658,160,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13583011,SQ5GZTB泗阳_泗阳东方名苑模块局BBU9,GNBCUCPFunction=460-11_13583011，NRCellCU=4,4,SQ5GZTB泗阳_泗阳幸福里22号楼_AA_4,关闭[0],46011-13583011-4,SQ,4,4,13583011,4,0,460-11,4,3000,0,打开[1],118.71252,33.72398,330,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582972,SQ5GZTB泗阳_泗阳来安模块局BBU1,GNBCUCPFunction=460-01_13582972，NRCellCU=1,1,SQ5GZTB泗阳_泗阳苏丝丝绸_AA_1,关闭[0],46011-13582972-1,SQ,1,1,13582972,1,0,460-01,4,3000,0,打开[1],118.7701,33.70883,0,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582972,SQ5GZTB泗阳_泗阳来安模块局BBU1,GNBCUCPFunction=460-11_13582972，NRCellCU=6,6,SQ5GZTB泗阳_泗阳未来花园东_AA_6,关闭[0],46011-13582972-6,SQ,6,4,13582972,6,0,460-11,4,3000,0,打开[1],118.78521,33.71223,220,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582972,SQ5GZTB泗阳_泗阳来安模块局BBU1,GNBCUCPFunction=460-01_13582972，NRCellCU=3,3,SQ5GZTB泗阳_泗阳苏丝丝绸_AA_3,关闭[0],46011-13582972-3,SQ,3,3,13582972,3,0,460-01,4,3000,0,打开[1],118.7701,33.70883,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582796,SQ5GZTB泗阳_泗阳国际商业城BBU2,GNBCUCPFunction=460-01_13582796，NRCellCU=8,8,SQ5GZTB泗阳_泗阳德铭铝业南_AA_8,关闭[0],46011-13582796-8,SQ,8,4,13582796,8,0,460-01,4,3000,0,打开[1],118.76414,33.71503,120,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582980,SQ5GZTB泗阳_泗阳来安模块局BBU3,GNBCUCPFunction=460-11_13582980，NRCellCU=1,1,SQ5GZTB泗阳_泗阳轮毂产业园_AA_1,关闭[0],46011-13582980-1,SQ,1,1,13582980,1,0,460-11,4,3000,0,打开[1],118.76411,33.68821,0,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321366,13582517,SQ5GZTB宿豫_宿迁卓圩支局BBU1,GNBCUCPFunction=460-01_13582517，NRCellCU=3,3,SQ5GZTB宿豫_宿迁卓圩_AA_3,关闭[0],46011-13582517-3,SQ,3,3,13582517,3,0,460-01,4,3000,0,打开[1],118.3531,33.93007,230,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321366,13582517,SQ5GZTB宿豫_宿迁卓圩支局BBU1,GNBCUCPFunction=460-11_13582517，NRCellCU=2,2,SQ5GZTB宿豫_宿迁卓圩_AA_2,关闭[0],46011-13582517-2,SQ,2,2,13582517,2,0,460-11,4,3000,0,打开[1],118.3531,33.93007,120,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321366,13582517,SQ5GZTB宿豫_宿迁卓圩支局BBU1,GNBCUCPFunction=460-11_13582517，NRCellCU=3,3,SQ5GZTB宿豫_宿迁卓圩_AA_3,关闭[0],46011-13582517-3,SQ,3,3,13582517,3,0,460-11,4,3000,0,打开[1],118.3531,33.93007,230,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321366,13582517,SQ5GZTB宿豫_宿迁卓圩支局BBU1,GNBCUCPFunction=460-11_13582517，NRCellCU=1,1,SQ5GZTB宿豫_宿迁卓圩_AA_1,关闭[0],46011-13582517-1,SQ,1,1,13582517,1,0,460-11,4,3000,0,打开[1],118.3531,33.93007,20,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13583086,SQ5GZTB泗阳_泗阳来安模块局BBU5,GNBCUCPFunction=460-01_13583086，NRCellCU=3,3,SQ5GZTB泗阳_泗阳金牌橱卫北_AA_3,关闭[0],46011-13583086-3,SQ,3,3,13583086,3,0,460-01,4,3000,0,打开[1],118.75511,33.67935,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13583086,SQ5GZTB泗阳_泗阳来安模块局BBU5,GNBCUCPFunction=460-01_13583086，NRCellCU=1,1,SQ5GZTB泗阳_泗阳金牌橱卫北_AA_1,关闭[0],46011-13583086-1,SQ,1,1,13583086,1,0,460-01,4,3000,0,打开[1],118.75511,33.67935,350,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13583086,SQ5GZTB泗阳_泗阳来安模块局BBU5,GNBCUCPFunction=460-11_13583086，NRCellCU=3,3,SQ5GZTB泗阳_泗阳金牌橱卫北_AA_3,关闭[0],46011-13583086-3,SQ,3,3,13583086,3,0,460-11,4,3000,0,打开[1],118.75511,33.67935,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13583086,SQ5GZTB泗阳_泗阳来安模块局BBU5,GNBCUCPFunction=460-11_13583086，NRCellCU=1,1,SQ5GZTB泗阳_泗阳金牌橱卫北_AA_1,关闭[0],46011-13583086-1,SQ,1,1,13583086,1,0,460-11,4,3000,0,打开[1],118.75511,33.67935,350,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582796,SQ5GZTB泗阳_泗阳国际商业城BBU2,GNBCUCPFunction=460-11_13582796，NRCellCU=3,3,SQ5GZTB泗阳_泗阳众兴纺织小区_AA_3,关闭[0],46011-13582796-3,SQ,3,3,13582796,3,0,460-11,4,3000,0,打开[1],118.72221,33.71578,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582573,SQ5GZTB泗阳_泗阳东方名苑模块局BBU5,GNBCUCPFunction=460-11_13582573，NRCellCU=4,4,SQ5GZTB泗阳_泗阳东城一品49号楼_AA_4,关闭[0],46011-13582573-4,SQ,4,6,13582573,4,0,460-11,4,3000,0,打开[1],118.7109,33.72102,340,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321366,13582490,SQ5GZTB宿豫_宿迁电信长线分局BBU1,GNBCUCPFunction=460-01_13582490，NRCellCU=1,1,SQ5GZTB宿豫_宿迁江山大酒店_AA_1,关闭[0],46011-13582490-1,SQ,1,1,13582490,1,0,460-01,4,3000,0,打开[1],118.32771,33.94871,40,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582458,SQ5GZTB泗阳_泗阳县局三楼模块局BBU3,GNBCUCPFunction=460-11_13582458，NRCellCU=2,2,SQ5GZTB泗阳_泗阳电信分公司_AA_2,关闭[0],46011-13582458-2,SQ,2,2,13582458,2,0,460-11,4,3000,0,打开[1],118.67423,33.70953,130,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582458,SQ5GZTB泗阳_泗阳县局三楼模块局BBU3,GNBCUCPFunction=460-01_13582458，NRCellCU=3,3,SQ5GZTB泗阳_泗阳电信分公司_AA_3,关闭[0],46011-13582458-3,SQ,3,3,13582458,3,0,460-01,4,3000,0,打开[1],118.67423,33.70953,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582972,SQ5GZTB泗阳_泗阳来安模块局BBU1,GNBCUCPFunction=460-01_13582972，NRCellCU=4,4,SQ5GZTB泗阳_泗阳未来花园东_AA_4,关闭[0],46011-13582972-4,SQ,4,6,13582972,4,0,460-01,4,3000,0,打开[1],118.78521,33.71223,340,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582972,SQ5GZTB泗阳_泗阳来安模块局BBU1,GNBCUCPFunction=460-11_13582972，NRCellCU=1,1,SQ5GZTB泗阳_泗阳苏丝丝绸_AA_1,关闭[0],46011-13582972-1,SQ,1,1,13582972,1,0,460-11,4,3000,0,打开[1],118.7701,33.70883,0,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582573,SQ5GZTB泗阳_泗阳东方名苑模块局BBU5,GNBCUCPFunction=460-11_13582573，NRCellCU=5,5,SQ5GZTB泗阳_泗阳东城一品49号楼_AA_5,关闭[0],46011-13582573-5,SQ,5,5,13582573,5,0,460-11,4,3000,0,打开[1],118.7109,33.72102,120,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13583086,SQ5GZTB泗阳_泗阳来安模块局BBU5,GNBCUCPFunction=460-01_13583086，NRCellCU=2,2,SQ5GZTB泗阳_泗阳金牌橱卫北_AA_2,关闭[0],46011-13583086-2,SQ,2,2,13583086,2,0,460-01,4,3000,0,打开[1],118.75511,33.67935,130,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582573,SQ5GZTB泗阳_泗阳东方名苑模块局BBU5,GNBCUCPFunction=460-01_13582573，NRCellCU=6,6,SQ5GZTB泗阳_泗阳东城一品49号楼_AA_6,关闭[0],46011-13582573-6,SQ,6,4,13582573,6,0,460-01,4,3000,0,打开[1],118.7109,33.72102,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582573,SQ5GZTB泗阳_泗阳东方名苑模块局BBU5,GNBCUCPFunction=460-11_13582573，NRCellCU=1,1,SQ5GZTB泗阳_泗阳逸景嘉园32号楼_AA_1,关闭[0],46011-13582573-1,SQ,1,1,13582573,1,0,460-11,4,3000,0,打开[1],118.7076,33.72452,330,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582573,SQ5GZTB泗阳_泗阳东方名苑模块局BBU5,GNBCUCPFunction=460-01_13582573，NRCellCU=5,5,SQ5GZTB泗阳_泗阳东城一品49号楼_AA_5,关闭[0],46011-13582573-5,SQ,5,5,13582573,5,0,460-01,4,3000,0,打开[1],118.7109,33.72102,120,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321366,13582490,SQ5GZTB宿豫_宿迁电信长线分局BBU1,GNBCUCPFunction=460-01_13582490，NRCellCU=4,4,SQ5GZTB宿豫_宿迁星河绿洲_AA_4,关闭[0],46011-13582490-4,SQ,4,4,13582490,4,0,460-01,4,3000,0,打开[1],118.3207,33.94978,340,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321366,13582490,SQ5GZTB宿豫_宿迁电信长线分局BBU1,GNBCUCPFunction=460-01_13582490，NRCellCU=3,3,SQ5GZTB宿豫_宿迁江山大酒店_AA_3,关闭[0],46011-13582490-3,SQ,3,3,13582490,3,0,460-01,4,3000,0,打开[1],118.32771,33.94871,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321366,13582490,SQ5GZTB宿豫_宿迁电信长线分局BBU1,GNBCUCPFunction=460-11_13582490，NRCellCU=1,1,SQ5GZTB宿豫_宿迁江山大酒店_AA_1,关闭[0],46011-13582490-1,SQ,1,1,13582490,1,0,460-11,4,3000,0,打开[1],118.32771,33.94871,40,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582573,SQ5GZTB泗阳_泗阳东方名苑模块局BBU5,GNBCUCPFunction=460-01_13582573，NRCellCU=2,2,SQ5GZTB泗阳_泗阳逸景嘉园32号楼_AA_2,关闭[0],46011-13582573-2,SQ,2,2,13582573,2,0,460-01,4,3000,0,打开[1],118.7076,33.72452,120,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582573,SQ5GZTB泗阳_泗阳东方名苑模块局BBU5,GNBCUCPFunction=460-01_13582573，NRCellCU=1,1,SQ5GZTB泗阳_泗阳逸景嘉园32号楼_AA_1,关闭[0],46011-13582573-1,SQ,1,1,13582573,1,0,460-01,4,3000,0,打开[1],118.7076,33.72452,330,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582573,SQ5GZTB泗阳_泗阳东方名苑模块局BBU5,GNBCUCPFunction=460-11_13582573，NRCellCU=6,6,SQ5GZTB泗阳_泗阳东城一品49号楼_AA_6,关闭[0],46011-13582573-6,SQ,6,4,13582573,6,0,460-11,4,3000,0,打开[1],118.7109,33.72102,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582752,SQ5GZTB泗阳_泗阳玫苑小区BBU3,GNBCUCPFunction=460-11_13582752，NRCellCU=6,6,SQ5GZTB泗阳_泗阳万诚御景园6号楼_AA_6,关闭[0],46011-13582752-6,SQ,6,1,13582752,6,0,460-11,4,3000,0,打开[1],118.68681,33.73059,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582752,SQ5GZTB泗阳_泗阳玫苑小区BBU3,GNBCUCPFunction=460-11_13582752，NRCellCU=5,5,SQ5GZTB泗阳_泗阳万诚御景园6号楼_AA_5,关闭[0],46011-13582752-5,SQ,5,2,13582752,5,0,460-11,4,3000,0,打开[1],118.68681,33.73059,120,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13583086,SQ5GZTB泗阳_泗阳来安模块局BBU5,GNBCUCPFunction=460-01_13583086，NRCellCU=4,4,SQ5GZTB泗阳_泗阳陈大园_AA_4,关闭[0],46011-13583086-4,SQ,4,6,13583086,4,0,460-01,4,3000,0,打开[1],118.75821,33.71076,0,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13583086,SQ5GZTB泗阳_泗阳来安模块局BBU5,GNBCUCPFunction=460-11_13583086，NRCellCU=6,6,SQ5GZTB泗阳_泗阳陈大园_AA_6,关闭[0],46011-13583086-6,SQ,6,4,13583086,6,0,460-11,4,3000,0,打开[1],118.75821,33.71076,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13583086,SQ5GZTB泗阳_泗阳来安模块局BBU5,GNBCUCPFunction=460-11_13583086，NRCellCU=4,4,SQ5GZTB泗阳_泗阳陈大园_AA_4,关闭[0],46011-13583086-4,SQ,4,6,13583086,4,0,460-11,4,3000,0,打开[1],118.75821,33.71076,0,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13583086,SQ5GZTB泗阳_泗阳来安模块局BBU5,GNBCUCPFunction=460-11_13583086，NRCellCU=5,5,SQ5GZTB泗阳_泗阳陈大园_AA_5,关闭[0],46011-13583086-5,SQ,5,5,13583086,5,0,460-11,4,3000,0,打开[1],118.75821,33.71076,120,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13583086,SQ5GZTB泗阳_泗阳来安模块局BBU5,GNBCUCPFunction=460-01_13583086，NRCellCU=5,5,SQ5GZTB泗阳_泗阳陈大园_AA_5,关闭[0],46011-13583086-5,SQ,5,5,13583086,5,0,460-01,4,3000,0,打开[1],118.75821,33.71076,120,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13583086,SQ5GZTB泗阳_泗阳来安模块局BBU5,GNBCUCPFunction=460-01_13583086，NRCellCU=6,6,SQ5GZTB泗阳_泗阳陈大园_AA_6,关闭[0],46011-13583086-6,SQ,6,4,13583086,6,0,460-01,4,3000,0,打开[1],118.75821,33.71076,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582752,SQ5GZTB泗阳_泗阳玫苑小区BBU3,GNBCUCPFunction=460-01_13582752，NRCellCU=3,3,SQ5GZTB泗阳_泗阳玫苑小区_AA_3,关闭[0],46011-13582752-3,SQ,3,4,13582752,3,0,460-01,4,3000,0,打开[1],118.69476,33.72181,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582752,SQ5GZTB泗阳_泗阳玫苑小区BBU3,GNBCUCPFunction=460-01_13582752，NRCellCU=6,6,SQ5GZTB泗阳_泗阳万诚御景园6号楼_AA_6,关闭[0],46011-13582752-6,SQ,6,1,13582752,6,0,460-01,4,3000,0,打开[1],118.68681,33.73059,240,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582752,SQ5GZTB泗阳_泗阳玫苑小区BBU3,GNBCUCPFunction=460-01_13582752，NRCellCU=5,5,SQ5GZTB泗阳_泗阳万诚御景园6号楼_AA_5,关闭[0],46011-13582752-5,SQ,5,2,13582752,5,0,460-01,4,3000,0,打开[1],118.68681,33.73059,120,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321365,13582752,SQ5GZTB泗阳_泗阳玫苑小区BBU3,GNBCUCPFunction=460-01_13582752，NRCellCU=4,4,SQ5GZTB泗阳_泗阳万诚御景园6号楼_AA_4,关闭[0],46011-13582752-4,SQ,4,3,13582752,4,0,460-01,4,3000,0,打开[1],118.68681,33.73059,0,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321366,13582851,SQ5GZTB宿豫_宿迁晓店支局BBU7,GNBCUCPFunction=460-01_13582851，NRCellCU=1027,1027,SQ5GZTB宿豫_宿迁晓店中学_AA_1027,关闭[0],46011-13582851-1027,SQ,1027,4,13582851,4,0,460-01,4,3000,0,打开[1],118.3089,34.06662,20,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321366,13583868,SQ5GZTB宿豫_宿迁大兴支局BBU3,GNBCUCPFunction=460-11_13583868，NRCellCU=1026,1026,SQ5GZTB宿豫_宿迁大兴集东_AA_1026,关闭[0],46011-13583868-1026,SQ,1026,3,13583868,3,0,460-11,4,3000,0,打开[1],118.50734,33.90009,230,0,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ITBBU,321366,13583823,SQ5GZTB宿豫_宿迁来龙支局BBU5,GNBCUCPFunction=460-11_13583823，NRCellCU=1025,1025,SQ5GZTB宿豫_宿迁来龙中心街西_AA_1025,关闭[0],46011-13583823-1025,SQ,1025,2,13583823,2,0,460-11,4,3000,0,打开[1],118.47367,34.03768,120,44,正常状态[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
